X,Date,Feature_Name,Animal.Equivalent.Grazing.Days,AACO_ID,Property_Name,Feature_Type,Area_Ha,AEGD_p_Ha
1080,2013-06-15,Kings,1430.9488884898,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.5656751732426482
1081,2013-06-15,Little Shipper,1533.12305584462,ANTPDK0024,Anthony Lagoon,Paddock,474.32,3.2322547137894673
1082,2013-06-15,No 1,14762.2618590301,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,1.323826011619376
1087,2013-06-15,No 19,27169.3539857256,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,1.3496866380193264
1088,2013-06-15,No 2,38540.0797108093,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.637796896215962
1089,2013-06-15,No 20,12988.4983298987,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,2.1395212008234075
1093,2013-06-15,No 4,17131.9969067862,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.573939130363213
1094,2013-06-15,No 5,38939.0359986968,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,2.8165260537783756
1095,2013-06-15,No 6,38924.8133317799,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.3512290022789588
1100,2013-06-15,Pickerings,19484.7125680166,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,0.6031795030488054
1101,2013-06-15,Princes,4135.2338440326,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,2.7819154399568107
1102,2013-06-15,Rocky Creek,29414.5058988561,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,3.9160391755418975
1103,2013-06-15,Rushalong,12308.7291124406,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,0.5800266958786804
1104,2013-06-15,Sinkhole,28910.1345083884,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,1.2940625815057967
1105,2013-06-15,South Pettys,9478.21732962951,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,0.6675980986519103
1106,2013-06-15,Tarrabool,22689.4788865998,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,0.2668495282993991
1108,2013-06-15,West Bluebush,6218.30363505853,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.2643193762001133
1109,2013-06-15,West Railway,35709.382388939,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,1.2199523007461275
1111,2013-07-15,Adder,57537.0478889959,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,3.3362179060416186
1112,2013-07-15,Aerodrome,1724.12904862411,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.5479931883010654
1125,2013-07-15,Big Shipper,6044.59316690174,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,3.273292665003325
1126,2013-07-15,Boundary,12248.6571973703,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,1.0706549977859312
1129,2013-07-15,Channel,8136.15142608986,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.8273112808636842
1130,2013-07-15,Cols,19414.3406770332,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,3.4953461035934423
1131,2013-07-15,Coulthards,35403.3947529076,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,1.7867688199830223
1132,2013-07-15,Dobbos,89.2951670108401,ANTPDK0013,Anthony Lagoon,Paddock,490.68,0.1819824875903646
1133,2013-07-15,East Bluebush,16613.3766783681,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,0.41037503466527264
1134,2013-07-15,East Railway,10005.4967681547,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.7150476115990401
1135,2013-07-15,A,112.221457456679,EVAPDK0001,Eva Downs,NA,NA,NA
1136,2013-07-15,Bluebush,34954.4735384563,EVAPDK0004,Eva Downs,NA,NA,NA
1137,2013-07-15,Boomerang,18306.8199246806,EVAPDK0074,Eva Downs,NA,NA,NA
1138,2013-07-15,Bradys,15091.467701113,EVAPDK0075,Eva Downs,NA,NA,NA
1139,2013-07-15,Broad Creek,2212.13269068867,EVAPDK0005,Eva Downs,NA,NA,NA
1141,2013-07-15,Broken Dam,20755.8547551023,EVAPDK0006,Eva Downs,NA,NA,NA
1142,2013-07-15,C,54151.0251890102,EVAPDK0007,Eva Downs,NA,NA,NA
1143,2013-07-15,Calys,11168.6936810303,EVAPDK0008,Eva Downs,NA,NA,NA
1144,2013-07-15,Chambers,5035.28381907604,EVAPDK0010,Eva Downs,NA,NA,NA
1145,2013-07-15,Claytons,26176.3599682302,EVAPDK0012,Eva Downs,NA,NA,NA
1146,2013-07-15,Creek,1251.99754008018,EVAPDK0014,Eva Downs,NA,NA,NA
1148,2013-07-15,E,6969.48960956056,EVAPDK0018,Eva Downs,NA,NA,NA
1149,2013-07-15,Edens,2923.8911030172,EVAPDK0020,Eva Downs,NA,NA,NA
1150,2013-07-15,Fathers,35728.476645998,EVAPDK0027,Eva Downs,NA,NA,NA
1153,2013-07-15,G,46980.6018587066,EVAPDK0029,Eva Downs,NA,NA,NA
1154,2013-07-15,Grandfathers,20179.0057062378,EVAPDK0030,Eva Downs,NA,NA,NA
1155,2013-07-15,Hut,7309.84768673755,EVAPDK0036,Eva Downs,NA,NA,NA
1156,2013-07-15,L,35912.1587679932,EVAPDK0038,Eva Downs,NA,NA,NA
1157,2013-07-15,Night Horse,57.7953575905089,EVAPDK0042,Eva Downs,NA,NA,NA
1159,2013-07-15,No 35,1491.42858154887,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.2071238721935031
1160,2013-07-15,Nobles,24829.5025120782,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,0.9804921399947402
1163,2013-07-15,Peters,18224.6594233312,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,2.0179218530162766
1165,2013-07-15,R & D 1,50.4194810792828,EVAPDK0047,Eva Downs,NA,NA,NA
1166,2013-07-15,R & D 2,3566.54376367085,EVAPDK0048,Eva Downs,NA,NA,NA
1167,2013-07-15,R & D 3,3094.89515353336,EVAPDK0049,Eva Downs,NA,NA,NA
1168,2013-07-15,R & D 4,4467.12879409966,EVAPDK0050,Eva Downs,NA,NA,NA
1169,2013-07-15,R & D 5,26514.8025170192,EVAPDK0052,Eva Downs,NA,NA,NA
1170,2013-07-15,R & D 6,3270.14355788937,EVAPDK0054,Eva Downs,NA,NA,NA
1171,2013-07-15,R & D 7,6840.23102665294,EVAPDK0055,Eva Downs,NA,NA,NA
1172,2013-07-15,R & D 8,3207.68092708367,EVAPDK0056,Eva Downs,NA,NA,NA
1174,2013-07-15,Surveyor,27188.6434635889,EVAPDK0065,Eva Downs,NA,NA,NA
1178,2013-07-15,Tims,2003.80476839108,EVAPDK0070,Eva Downs,NA,NA,NA
1179,2013-07-15,West Shannon,418.608737937262,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.009537448809330693
1180,2013-07-15,Frostys,53955.599546682,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,2.9491540739842192
1182,2013-07-15,Kings,9108.57885849427,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,3.60075539050939
1183,2013-07-15,Little Shipper,1609.95289022592,ANTPDK0024,Anthony Lagoon,Paddock,474.32,3.3942336191303766
1184,2013-07-15,No 1,10839.6967756163,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.9720646257774986
1189,2013-07-15,No 19,6946.42294091539,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,0.3450760820559138
1190,2013-07-15,No 2,33710.4145622069,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.4325557381930087
1191,2013-07-15,No 20,505.116429562966,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.08320494659852012
1195,2013-07-15,No 4,19061.0528464219,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.7511640414212766
1196,2013-07-15,No 5,44079.6919221041,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,3.1883583544617147
1197,2013-07-15,No 6,36980.2934615562,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.2837272875820052
1203,2013-07-15,Pickerings,21666.7659458485,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,0.6707283502525899
1204,2013-07-15,Princes,5832.29815801683,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,3.9235895497499644
1205,2013-07-15,Rocky Creek,25217.8144288803,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,3.357321369415946
1206,2013-07-15,Rushalong,11610.6588387383,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,0.5471313912011703
1207,2013-07-15,Sinkhole,28260.1034047004,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,1.2649661783792916
1208,2013-07-15,South Pettys,19641.5855978145,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.3834547936159491
1209,2013-07-15,Tarrabool,18772.7436570627,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,0.2207850526144645
1211,2013-07-15,West Bluebush,16239.0219269973,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,0.6902667347480672
1212,2013-07-15,West Railway,26992.0749904152,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,0.9221398350666749
1214,2013-08-15,Adder,30720.1546826288,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,1.7812719610898873
1215,2013-08-15,Aerodrome,2991.40016156381,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,0.9507797071964205
1228,2013-08-15,Big Shipper,10735.0361318051,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,5.813280407553773
1229,2013-08-15,Boundary,28738.4521376909,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,2.512027801419442
1231,2013-08-15,Channel,11808.7437568913,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,1.2007528389377442
1232,2013-08-15,Cols,16789.0159109391,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,3.022684227277966
1233,2013-08-15,Coulthards,40283.1641314543,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,2.033045196447714
1234,2013-08-15,East Bluebush,17671.189601172,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,0.4365045821539692
1235,2013-08-15,East Railway,13974.2524985829,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.998676637905354
1236,2013-08-15,A,78.5867239276843,EVAPDK0001,Eva Downs,NA,NA,NA
1237,2013-08-15,Bluebush,22383.9449102453,EVAPDK0004,Eva Downs,NA,NA,NA
1238,2013-08-15,Boomerang,9428.94096819233,EVAPDK0074,Eva Downs,NA,NA,NA
1239,2013-08-15,Bradys,13761.4447044323,EVAPDK0075,Eva Downs,NA,NA,NA
1240,2013-08-15,Broad Creek,4724.69065007178,EVAPDK0005,Eva Downs,NA,NA,NA
1242,2013-08-15,Broken Dam,21527.1664666549,EVAPDK0006,Eva Downs,NA,NA,NA
1243,2013-08-15,C,61713.8976260705,EVAPDK0007,Eva Downs,NA,NA,NA
1244,2013-08-15,Calys,11045.7151393809,EVAPDK0008,Eva Downs,NA,NA,NA
1245,2013-08-15,Chambers,30253.5238695824,EVAPDK0010,Eva Downs,NA,NA,NA
1246,2013-08-15,Claytons,28086.1887645222,EVAPDK0012,Eva Downs,NA,NA,NA
1247,2013-08-15,Creek,565.719600368186,EVAPDK0014,Eva Downs,NA,NA,NA
1249,2013-08-15,E,26140.5924805997,EVAPDK0018,Eva Downs,NA,NA,NA
1250,2013-08-15,Edens,2542.56243258691,EVAPDK0020,Eva Downs,NA,NA,NA
1251,2013-08-15,Fathers,34320.375601541,EVAPDK0027,Eva Downs,NA,NA,NA
1254,2013-08-15,G,39493.8264318616,EVAPDK0029,Eva Downs,NA,NA,NA
1255,2013-08-15,Grandfathers,21672.189369252,EVAPDK0030,Eva Downs,NA,NA,NA
1256,2013-08-15,Hut,12680.9872190655,EVAPDK0036,Eva Downs,NA,NA,NA
1257,2013-08-15,L,37091.4392986239,EVAPDK0038,Eva Downs,NA,NA,NA
1258,2013-08-15,Night Horse,58.0680480409829,EVAPDK0042,Eva Downs,NA,NA,NA
1261,2013-08-15,No 35,1496.86589555145,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.20787898547514394
1262,2013-08-15,Nobles,30739.8866343841,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,1.213887278437472
1265,2013-08-15,Peters,15301.3497616888,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,1.6942389620312244
1267,2013-08-15,R & D 1,30.838647927691,EVAPDK0047,Eva Downs,NA,NA,NA
1268,2013-08-15,R & D 2,5354.85507547584,EVAPDK0048,Eva Downs,NA,NA,NA
1269,2013-08-15,R & D 3,1037.30649006718,EVAPDK0049,Eva Downs,NA,NA,NA
1270,2013-08-15,R & D 4,1011.16992162011,EVAPDK0050,Eva Downs,NA,NA,NA
1271,2013-08-15,R & D 5,26899.1694030862,EVAPDK0052,Eva Downs,NA,NA,NA
1272,2013-08-15,R & D 6,458.98438890128,EVAPDK0054,Eva Downs,NA,NA,NA
1273,2013-08-15,R & D 7,1132.81353895595,EVAPDK0055,Eva Downs,NA,NA,NA
1274,2013-08-15,R & D 8,3470.89592685888,EVAPDK0056,Eva Downs,NA,NA,NA
1276,2013-08-15,Surveyor,26572.735387991,EVAPDK0065,Eva Downs,NA,NA,NA
1280,2013-08-15,Tims,1180.83080447076,EVAPDK0070,Eva Downs,NA,NA,NA
1282,2013-08-15,West Shannon,797.346746358612,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.018166495554188304
1283,2013-08-15,Frostys,54373.3650948101,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,2.9719886820431336
1285,2013-08-15,Kings,10946.5169059984,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,4.327319373188332
1286,2013-08-15,Little Shipper,1067.29260408912,ANTPDK0024,Anthony Lagoon,Paddock,474.32,2.250153069845505
1287,2013-08-15,No 1,9058.65076015413,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.8123468897235485
1292,2013-08-15,No 19,54.8686534067741,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,0.0027256992708823446
1293,2013-08-15,No 2,23224.8715714163,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,0.9869627374956251
1294,2013-08-15,No 20,502.380611735601,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.08275429094191014
1298,2013-08-15,No 4,18929.8986966812,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.7391147368650381
1299,2013-08-15,No 5,31865.953748041,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,2.3049181023088994
1300,2013-08-15,No 6,37035.6252182086,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,1.285648064277798
1305,2013-08-15,North Pettys,2724.67524704114,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.16408516866901374
1307,2013-08-15,Pickerings,21296.9989473901,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,0.6592816392171862
1308,2013-08-15,Princes,3285.11888696703,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,2.2100135804738943
1309,2013-08-15,Rocky Creek,23967.2673450975,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,3.1908323796708022
1310,2013-08-15,Rushalong,11597.0312856473,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,0.5464892173000244
1311,2013-08-15,Sinkhole,28070.5760644718,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,1.2564826398785978
1312,2013-08-15,South Pettys,15778.3337373989,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,1.1113467054668749
1313,2013-08-15,Tarrabool,72957.2086293877,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,0.8580451232968127
1316,2013-08-15,West Bluebush,24366.0386479555,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.035719146872253
1317,2013-08-15,West Railway,31530.0675725979,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,1.0771728857955911
1319,2013-09-15,Adder,31854.2697729157,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,1.8470322878801464
1320,2013-09-15,Aerodrome,5985.73083341199,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,1.9024908410023296
1331,2013-09-15,Big Shipper,11423.4119218064,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,6.186052463829658
1332,2013-09-15,Boundary,27942.0415230036,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,2.442413557901566
1334,2013-09-15,Channel,4847.47749794368,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.49290783907017466
1335,2013-09-15,Cols,12492.3701614525,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,2.2491187362409395
1336,2013-09-15,Coulthards,13266.6174007166,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.6695509988148196
1337,2013-09-15,East Bluebush,17031.0384520191,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,0.42069189969269133
1338,2013-09-15,East Railway,11235.3948712843,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.8029428677298561
1339,2013-09-15,A,1.81327478165433,EVAPDK0001,Eva Downs,NA,NA,NA
1340,2013-09-15,Bluebush,135.593094680571,EVAPDK0004,Eva Downs,NA,NA,NA
1341,2013-09-15,Boomerang,9151.46003545592,EVAPDK0074,Eva Downs,NA,NA,NA
1342,2013-09-15,Bradys,13289.6735684471,EVAPDK0075,Eva Downs,NA,NA,NA
1343,2013-09-15,Broad Creek,24960.4738871796,EVAPDK0005,Eva Downs,NA,NA,NA
1345,2013-09-15,Broken Dam,5549.70733468295,EVAPDK0006,Eva Downs,NA,NA,NA
1346,2013-09-15,C,19863.5371431397,EVAPDK0007,Eva Downs,NA,NA,NA
1347,2013-09-15,Calys,10715.283493458,EVAPDK0008,Eva Downs,NA,NA,NA
1348,2013-09-15,Chambers,30672.7826370267,EVAPDK0010,Eva Downs,NA,NA,NA
1349,2013-09-15,Claytons,43677.024703114,EVAPDK0012,Eva Downs,NA,NA,NA
1350,2013-09-15,Creek,282.491352149533,EVAPDK0014,Eva Downs,NA,NA,NA
1353,2013-09-15,E,39780.2596905854,EVAPDK0018,Eva Downs,NA,NA,NA
1354,2013-09-15,Edens,328.890751886987,EVAPDK0020,Eva Downs,NA,NA,NA
1355,2013-09-15,Fathers,32817.8791883881,EVAPDK0027,Eva Downs,NA,NA,NA
1358,2013-09-15,G,24730.4824574913,EVAPDK0029,Eva Downs,NA,NA,NA
1359,2013-09-15,Grandfathers,26558.8528502221,EVAPDK0030,Eva Downs,NA,NA,NA
1360,2013-09-15,Hut,5383.84833298849,EVAPDK0036,Eva Downs,NA,NA,NA
1361,2013-09-15,L,36908.6960206748,EVAPDK0038,Eva Downs,NA,NA,NA
1362,2013-09-15,Night Horse,6.38046594620635,EVAPDK0042,Eva Downs,NA,NA,NA
1364,2013-09-15,No 35,5524.44294880813,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,0.7672134149936436
1365,2013-09-15,Nobles,38998.2096529153,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,1.540000167943358
1368,2013-09-15,Peters,7381.24121617956,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,0.817286491150825
1370,2013-09-15,R & D 1,3316.24724127641,EVAPDK0047,Eva Downs,NA,NA,NA
1371,2013-09-15,R & D 2,3533.89105959818,EVAPDK0048,Eva Downs,NA,NA,NA
1372,2013-09-15,R & D 3,904.321877800449,EVAPDK0049,Eva Downs,NA,NA,NA
1373,2013-09-15,R & D 4,80.9118493804005,EVAPDK0050,Eva Downs,NA,NA,NA
1374,2013-09-15,R & D 5,12599.7722577171,EVAPDK0052,Eva Downs,NA,NA,NA
1375,2013-09-15,R & D 6,60.5527852727183,EVAPDK0054,Eva Downs,NA,NA,NA
1376,2013-09-15,R & D 7,107.799847040527,EVAPDK0055,Eva Downs,NA,NA,NA
1377,2013-09-15,R & D 8,111.93106873031,EVAPDK0056,Eva Downs,NA,NA,NA
1379,2013-09-15,Surveyor,35554.6336105568,EVAPDK0065,Eva Downs,NA,NA,NA
1383,2013-09-15,Tims,540.974832535192,EVAPDK0070,Eva Downs,NA,NA,NA
1385,2013-09-15,West Shannon,14006.2296400478,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.31911349691822893
1386,2013-09-15,Frostys,52961.3361988798,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,2.894808726561157
1388,2013-09-15,Kings,656.656685535874,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.25958606022852115
1389,2013-09-15,Little Shipper,1539.52455251663,ANTPDK0024,Anthony Lagoon,Paddock,474.32,3.2457508697011086
1390,2013-09-15,No 1,8806.32597630268,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.7897193198139646
1395,2013-09-15,No 19,53.6887685210539,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,0.00266708636218035
1396,2013-09-15,No 2,22460.8146102387,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,0.9544934190889508
1397,2013-09-15,No 20,26.13428828441,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.004304952153261129
1401,2013-09-15,No 4,17593.2865689233,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.6163184194571782
1402,2013-09-15,No 5,8568.23080150137,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,0.6197545642378678
1403,2013-09-15,No 6,20418.9060437425,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.708818249324469
1408,2013-09-15,North Pettys,12853.8346856785,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.7740825754311739
1410,2013-09-15,Pickerings,19211.1147463113,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,0.5947098580614667
1411,2013-09-15,Princes,2307.582530666,ANTPDK0068,Anthony Lagoon,Paddock,1486.47,1.5523909198746022
1412,2013-09-15,Rocky Creek,10189.5771555844,ANTPDK0079,Anthony Lagoon,Holding Paddock,7511.29,1.3565682000807318
1413,2013-09-15,Rushalong,11317.5655088728,ANTPDK0069,Anthony Lagoon,Paddock,21220.97,0.5333198957857628
1414,2013-09-15,Sinkhole,16355.4751846506,ANTPDK0082,Anthony Lagoon,Paddock,22340.6,0.7320965052259385
1416,2013-09-15,South Pettys,13808.7502357402,ANTPDK0084,Anthony Lagoon,Paddock,14197.49,0.9726191204036911
1417,2013-09-15,Tarrabool,144537.85269473,ANTPDK0071,Anthony Lagoon,Paddock,85027.24,1.699900557688689
1419,2013-09-15,West Bluebush,30519.3987794096,ANTPDK0073,Anthony Lagoon,Paddock,23525.72,1.2972779910417023
1420,2013-09-15,West Railway,34935.2563292867,ANTPDK0074,Anthony Lagoon,Paddock,29271.13,1.1935055574993756
1422,2013-10-15,Adder,19537.8871755699,ANTPDK0001,Anthony Lagoon,Paddock,17246.19,1.1328813596260914
1423,2013-10-15,Aerodrome,6252.46083261809,ANTPDK0002,Anthony Lagoon,Paddock,3146.26,1.987267686910201
1434,2013-10-15,Big Shipper,7661.21694919206,ANTPDK0004,Anthony Lagoon,Paddock,1846.64,4.148733347697472
1435,2013-10-15,Boundary,29094.9880587178,ANTPDK0005,Anthony Lagoon,Paddock,11440.34,2.5431926025553264
1437,2013-10-15,Channel,740.013393817193,ANTPDK0006,Anthony Lagoon,Paddock,9834.45,0.07524705436676102
1438,2013-10-15,Cols,13012.2044569667,ANTPDK0007,Anthony Lagoon,Paddock,5554.34,2.342709387067896
1439,2013-10-15,Coulthards,13578.4847116236,ANTPDK0010,Anthony Lagoon,Paddock,19814.2,0.6852905851169161
1440,2013-10-15,East Bluebush,16693.2723215769,ANTPDK0015,Anthony Lagoon,Paddock,40483.4,0.4123485755044512
1441,2013-10-15,East Railway,560.421606243513,ANTPDK0016,Anthony Lagoon,Paddock,13992.77,0.04005079810813106
1442,2013-10-15,Boomerang,11659.1454796022,EVAPDK0074,Eva Downs,NA,NA,NA
1443,2013-10-15,Bradys,8535.10063344536,EVAPDK0075,Eva Downs,NA,NA,NA
1444,2013-10-15,Broad Creek,29439.7636169234,EVAPDK0005,Eva Downs,NA,NA,NA
1446,2013-10-15,C,10260.5864828253,EVAPDK0007,Eva Downs,NA,NA,NA
1447,2013-10-15,Calys,11070.1992699141,EVAPDK0008,Eva Downs,NA,NA,NA
1448,2013-10-15,Chambers,31362.89634594,EVAPDK0010,Eva Downs,NA,NA,NA
1449,2013-10-15,Claytons,53328.2141627719,EVAPDK0012,Eva Downs,NA,NA,NA
1450,2013-10-15,Creek,205.519137714914,EVAPDK0014,Eva Downs,NA,NA,NA
1452,2013-10-15,E,47934.3009970217,EVAPDK0018,Eva Downs,NA,NA,NA
1453,2013-10-15,Edens,4743.77702028191,EVAPDK0020,Eva Downs,NA,NA,NA
1454,2013-10-15,Fathers,31755.2578339963,EVAPDK0027,Eva Downs,NA,NA,NA
1457,2013-10-15,G,22145.430633826,EVAPDK0029,Eva Downs,NA,NA,NA
1458,2013-10-15,Grandfathers,22109.758286084,EVAPDK0030,Eva Downs,NA,NA,NA
1459,2013-10-15,Hut,12.5265281979101,EVAPDK0036,Eva Downs,NA,NA,NA
1460,2013-10-15,L,42922.7512932307,EVAPDK0038,Eva Downs,NA,NA,NA
1462,2013-10-15,No 35,11567.5971726,ANTPDK0051,Anthony Lagoon,Paddock,7200.66,1.6064634592662341
1463,2013-10-15,Nobles,41146.2530849965,ANTPDK0065,Anthony Lagoon,Paddock,25323.51,1.62482424770486
1467,2013-10-15,Peters,14708.7058547857,ANTPDK0066,Anthony Lagoon,Paddock,9031.4,1.6286185812593508
1469,2013-10-15,R & D 1,296.086175979654,EVAPDK0047,Eva Downs,NA,NA,NA
1470,2013-10-15,R & D 2,5886.38644652639,EVAPDK0048,Eva Downs,NA,NA,NA
1471,2013-10-15,R & D 3,1634.38361869067,EVAPDK0049,Eva Downs,NA,NA,NA
1472,2013-10-15,R & D 5,1129.76941666235,EVAPDK0052,Eva Downs,NA,NA,NA
1473,2013-10-15,R & D 6,25.4728851798759,EVAPDK0054,Eva Downs,NA,NA,NA
1474,2013-10-15,R & D 7,10.8536191854142,EVAPDK0055,Eva Downs,NA,NA,NA
1475,2013-10-15,R & D 8,235.064913295671,EVAPDK0056,Eva Downs,NA,NA,NA
1477,2013-10-15,Stock Route,1226.25890628757,EVAPDK0064,Eva Downs,NA,NA,NA
1478,2013-10-15,Surveyor,37227.0102686238,EVAPDK0065,Eva Downs,NA,NA,NA
1480,2013-10-15,Tims,622.014890323547,EVAPDK0070,Eva Downs,NA,NA,NA
1482,2013-10-15,West Shannon,16951.965600574,ANTPDK0075,Anthony Lagoon,Paddock,43891.06,0.38622821140738
1483,2013-10-15,Frostys,35773.8785080031,ANTPDK0018,Anthony Lagoon,Paddock,18295.28,1.9553610826400636
1487,2013-10-15,Kings,227.984485429871,ANTPDK0080,Anthony Lagoon,Paddock,2529.63,0.09012562526135087
1488,2013-10-15,No 1,9141.17673696022,ANTPDK0028,Anthony Lagoon,Paddock,11151.21,0.8197475195032845
1491,2013-10-15,No 19,56.084790183795,ANTPDK0041,Anthony Lagoon,Paddock,20130.12,0.0027861130576367654
1492,2013-10-15,No 2,25163.5084056571,ANTPDK0042,Anthony Lagoon,Paddock,23531.66,1.069346931141156
1493,2013-10-15,No 20,27.2480677048461,ANTPDK0043,Anthony Lagoon,Paddock,6070.75,0.004488418680533064
1497,2013-10-15,No 4,11885.6816062445,ANTPDK0057,Anthony Lagoon,Paddock,10884.79,1.0919532307232844
1498,2013-10-15,No 5,16219.8589997163,ANTPDK0058,Anthony Lagoon,Paddock,13825.2,1.1732097184645647
1499,2013-10-15,No 6,27523.2730999727,ANTPDK0059,Anthony Lagoon,Paddock,28806.97,0.955437975600096
1503,2013-10-15,North Pettys,13281.5422906197,ANTPDK0083,Anthony Lagoon,Paddock,16605.25,0.799839947644251
1505,2013-10-15,Pickerings,24833.974680993,ANTPDK0081,Anthony Lagoon,Paddock,32303.34,0.7687742097564215
